Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Event ID,Event Title,Event Email,Event URL,Event Address,Event Location Name,Event Contact Name,Event Start Date,Event End Date,Event Start Time,Start Time Mode,Event End Time,End Time Mode,Event Country,Event Country Abbreviation,Event Region,Event Region Abbreviation,Event State,Event State Abbreviation,Event City,Event City Abbreviation,Event Neighborhood,Event Neighborhood Abbreviation,Event Postal Code,Event Phone,Event Short Description,Event Long Description,Event Keywords,Updated Date,Event Renewal Date,Event Status,Event Level,Event Category 1,Event Category 2,Event Category 3,Event Category 4,Event Category 5
,,,,,,,,,,,,,,,75,75,Turf Paradise Championship Challenge,,,1501 West Bell Road,Turf Paradise,, 10/14/2012, 10/14/2012,,PM,,AM,United States,USA,,,Arizona,AZ,Phoenix,,,,85023,,440,3U,Races || Turf Paradise Championship Challenge || Turf Paradise Championship || Turf Paradise, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,76,76,PCQHRA Breeders\' Futurity,,http://www.losalamitos.com/Admin/pdfs/NomBlanks/Noms_BreedersFuturity2012.pdf,4961 Katella Avenue ,Los Alamitos Race Course,, 10/06/2012, 10/06/2012,,PM,,AM,United States,USA,,,California,CA,Los Alamitos,,,,90720,,Open To Yearlings Offerd For Sale In The2011 LOS ALAMITOS EQUINE SALEand To Owners of Open Berths To The 2011 PCQHRA Breeders Futurity,"350 YARDS 122LBS> NO SEX ALLOWANCE$450,000 EST. PURSE / 50,000.00 ADDED10,000.00 NOMINATOR AWARDSFirst: $5,000 Second: $3,000 Third: $2,000",PCQHRA || Breeders\' Futurity || Races || Futurity, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,77,77,PCQHRA Breeders\' Derby,,http://www.losalamitos.com/Admin/pdfs/NomBlanks/Nom_BreedersDerby2012.pdf,4961 Katella Avenue ,Los Alamitos Race Course,, 10/05/2012, 10/05/2012,,PM,,AM,United States,USA,,,California,CA,Los Alamitos,,,,,,"400 YARDS 122LBS. NO SEX ALLOWANCE$250,000 EST. PURSE / $25,000 ADDED$10,000 NOMINATOR AWARDS - First: 5,000 - Second: $3,000 - Third: $2,000","The PCQHRA Breeders Series provides racing opportunites for Quarter Horse foals that have passed through the sale ring of the Los Alamitos Equine Sale and/or foals that have been nominated to the series by being named to an Open Berth to the $450,000 (est) PCQHRA Breeders Futurity [Gr1] and the $250,000 (est) PCQHRA Breeders Derby [Gr2]. Buyers and sellers of yearlings at the Pacific Coast Sale are given the option of purchasing open berths to the futurity and derby. All Quarter Horses are eligible for nomination to the Series by being named to an Open Berth.",PCQHRA || Breeders\' Derby || Races || Futurity, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,81,81,Prairie Meadows Distance Challenge,,http://www.prairiemeadows.com/2012%20TB%20Horsemen%20Guide.pdf,1 Prairie Meadows Dr.,Prairie Meadows,, 09/15/2012, 09/15/2012,,PM,,AM,United States,USA,,,Iowa,IA,Altoona,,,,50009,,870,3U,Prairie Meadows Distance Challenge || Distance Challenge || Races || Prairie Meadows, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,83,83,All American Derby,,http://www.raceruidoso.com/uploads/13234493352013%20TRIPLE%20CROWN%20NOMINATION%20FORM.pdf,26225 Us Hwy 70,Ruidoso Downs,, 09/02/2012, 09/02/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso,,,,88346,,"$1,600,000 est./$40,000 addedFOALS OF 2009440 YARDS - 122 LBS.",3yo,Races || All American Derby || All American || Derby || Ruidoso Downs || Ruidoso, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,84,84,All American Gold Cup,,,26225 Us Hwy 70,Ruidoso Downs,, 09/02/2012, 09/02/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso,,,,88346,,The Ruidoso All American Gold Cup features 3 year olds and up at 440 yds,3U,All American Gold Cup || All American || Gold Cup || Ruidoso || Ruidoso Downs, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,85,85,Gillespie County Fair Futurity,,,2000 S State Highway 16,Gillespie Downs,, 08/26/2012, 08/26/2012,,PM,,AM,United States,USA,,,Texas,TX,Fredericksburg,,,,,,"The Gillespie County Fair, located in Fredericksburg, now 124 years old, was founded in 1881. Annual fairs have been held with the exception of five years when it was not possible due to WW I and WWII. ","Post time is 1:00 p.m. each day. Gates open at 11:00 a.m. Races run until about 6:00 p.m. The Summer Season brings four weekends of live horse racing at the Fairgrounds’ Class 3 track. Live races feature quarter horse and thoroughbred racing as well as special races, trials and futurities. ",Gillespie County Fair || Races || Futurity, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,87,87,Mile High Futurity,,,26000 East Quincy Avenue,Arapahoe Park,, 08/19/2012, 08/19/2012,,PM,,AM,United States,USA,,,Colorado,CO,Aurora,,,,80016,,400,2yo,Races || Mile High Futurity || Arapahoe Park, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,89,89,Los Alamitos Distaff Challenge,,http://www.losalamitos.com/admin/pdfs/stakesbook.pdf,4961 Katella Avenue ,Los Alamitos Race Course,, 08/18/2012, 08/18/2012,,PM,,AM,United States,USA,,,California,CA,Los Alamitos,,,,90720,,400,3U,Races || Futurity || Los Alamitos || Distaff Challenge, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,90,90,Black Gold Futurity Championship,,,20900 South 4200 Road,Will Rogers Downs,, 08/08/2012, 08/08/2012,,PM,,AM,United States,USA,,,Oklahoma,OK,Claremore,,,,74019,,"Three qualifying distances at $100,000 each (300, 330, and 350 yards)to be run in June, September and October of each year respectively;and a Black Gold Futurity Championship (400 yards) to be run each November.",2yo,Races || Futurity || Black Gold Futurity Championship || Black Gold, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,91,91,Kansas Jackpot Futurity,,,20900 South 4200 Road,Will Rogers Downs,, 08/08/2012, 08/08/2012,,PM,,AM,United States,USA,,,Oklahoma,OK,Claremore,,,,74019,,400,2yo,Kansas Jackpot Futurity || Kansas Jackpot || Races || Futurity, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,94,94,TQHA Sale Futurity,,,1 Retama Parkway  ,Retama Park,, 07/29/2012, 07/29/2012,,PM,,AM,United States,USA,,,Texas,TX,Selma,,,,78154,,350,2yo,TQHA Sale Futurity || TQHA Sale || Races || Futurity, 07/25/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,95,95,Zia Futurity,,http://www.raceruidoso.com/uploads/13120476422012%20Zia%20Futurity%20Nomination%20Form.pdf,26225 Us Hwy 70,Ruidoso Downs,, 07/29/2012, 07/29/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso,,,,88346,,400,2yo,Races || Zia Futurity || Futurity, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,96,96,Zia Handicap,,,26225 Us Hwy 70,Ruidoso Downs,, 07/29/2012, 07/29/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso,,,,88346,,400,3U,Races || Zia handicap, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,97,97,Zia Derby,,http://www.raceruidoso.com/uploads/13120476422012%20Zia%20Derby%20Nomination%20Form.pdf,26225 Us Hwy 70,Ruidoso Downs,, 07/29/2012, 07/29/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso,,,,88346,,400,3yo,Races || Zia Derby || Derby, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,98,98,Zia Park Championship,,,3901 West Millen Drive  ,Zia Park,, 07/29/2012, 07/29/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Hobbs,,,,88240,,440,3U,Races || Zia Park Championship || Championship, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,99,99,Spencer Childers California Breeders\' Championship,,http://www.losalamitos.com/admin/pdfs/stakesbook.pdf,4961 Katella Avenue ,Los Alamitos Race Course,, 07/28/2012, 07/28/2012,,PM,,AM,United States,USA,,,California,CA,Los Alamitos,,,,90720,,One of the most prestigious Quarter Horse racing nights of the year is on tap as California Breeders Champions Night will bring a full evening of stakes races.  ,The Spencer L. Childers California Breeders Championship Handicap is the main event for older horses (3 up) and runs at 400 yards.,Spencer Childers California Breeders\' Championship || Spencer Childers || California Breeders\' || Championship || Races || Futurity, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,101,101,Governor\'s Cup Futurity,,http://www.losalamitos.com/Admin/pdfs/NomBlanks/2013%20GSD%20Nom.pdf,4961 Katella Avenue ,Los Alamitos Race Course,, 07/28/2012, 07/28/2012,,PM,,AM,United States,USA,,,California,CA,Los Alamitos,,,,90720,,"47th Running 350 Yards 124LBS. No Sex Allowance$450,000 EST. Purse / $125,000 AddedStallion Award & Cal Bred Breeder Award ($2,500 Each)",2yo,Governor\'s Cup Futurity || Governor\'s Cup || Races || Futurity, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,103,103,Rainbow Derby,,http://www.raceruidoso.com/uploads/13234493352013%20TRIPLE%20CROWN%20NOMINATION%20FORM.pdf,26225 Us Hwy 70,Ruidoso Downs,, 07/21/2012, 07/21/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso,,,,88346,,440,3yo,Races || Rainbow Derby, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,104,104,Rainbow Futurity,,http://www.raceruidoso.com/uploads/13192177892012%20Rnbo%20Fut%20Nom%20Form.pdf,26225 Us Hwy 70,Ruidoso Downs,, 07/21/2012, 07/21/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso,,,,88346,,400,2yo,Races || Rainbow Futurity || Rainbow, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,105,105,Lee Berwick Memorial Louisiana Bred Futurity,,,2717 Delta Downs Dr.,Delta Downs,, 07/14/2012, 07/14/2012,,PM,,AM,United States,USA,,,Louisiana,LA,Vinton,,,,70668,,350,2yo,Lee Berwick Memorial Louisiana Bred Futurity || Lee Berwick Memorial || Louisiana Bred || Races || Futurity, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,106,106,Louisiana Classic,,,2717 Delta Downs Dr.,Delta Downs,, 07/14/2012, 07/14/2012,,PM,,AM,United States,USA,,,Louisiana,LA,Vinton,,,,70668,,440,3U,Races || Louisiana Classic, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,107,107,Vinton Stakes,,,2717 Delta Downs Dr.,Delta Downs,, 07/14/2012, 07/14/2012,,PM,,AM,United States,USA,,,Louisiana,LA,Vinton,,,,70668,,400,3yo,Races || Futurity || Vinton Stakes || Delta Downs || Delta, 07/14/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,108,108,Vessels Maturity,,http://www.losalamitos.com/Admin/pdfs/NomBlanks/2012%20Vessels%20Mat%20Nom.pdf,4961 Katella Avenue ,Los Alamitos Race Course,, 07/08/2012, 07/07/2013,,PM,,AM,United States,USA,,,California,CA,Los Alamitos,,,,90720,,400,3U,Races || Vessels Maturity || Vessels || Maturity || Los Alamitos, 07/13/2012, 01/01/2014,active,diamond,Quarter Horse Races,,,,
,,,,,,,,,,,,,,,110,110,Ruidoso Select Yearling Sale,DReed@RaceRuidoso.com,http://www.ruidososelectyearlingsale.com/,100 No. Joe Welch,Ruidoso Horse Sale Co.,Diane Reed, 09/01/2012, 09/02/2012,,PM,,AM,United States,USA,,,New Mexico,NM,Ruidoso Downs,,,,88346-909,(575) 378-4474 ,,"Top horse sale company west of the Mississippi. Located in the cool pines of Ruidoso, New Mexico, next to Ruidoso Downs Racetrack. We SELLWinners!",Ruidoso Select Yearling Sale || Ruidoso Select || Ruidoso Select || Yearling Sale || Ruidoso, 07/16/2012, 01/01/2014,active,diamond,Sales & Auctions,,,,
,,,,,,,,,,,,,,,111,111,TQHA Yearling Sale,,http://www.tqha.com/racing/tqha-yearling-sale,7615 Jones Maltsberger Road,Hyatt Place San Antonio Airport/Quarry Market,, 07/27/2012, 07/28/2012,,PM,,AM,United States,USA,,,Texas,TX,San Antonio,,,,78216,(800) 945-6157,,The TQHA Yearling Sale showcases hundreds of top Accredited Texas Bred Racing Yearlings. Call the TQHA office to receive a catalog!!! 1-800-945-6157,TQHA Yearling Sale || TQHA || Yearling Sale || Yearling, 07/16/2012, 01/01/2014,active,diamond,Sales & Auctions,,,,
